Date,Open,High,Low,Close,Adj Close,Volume
2017-02-17,217.500000,227.000000,217.500000,225.000000,200.974365,15689000
2017-02-18,null,null,null,null,null,null
2017-02-20,227.000000,227.000000,224.000000,224.500000,200.527756,4617000
2017-02-21,225.500000,230.000000,225.000000,225.500000,201.420975,6929000
2017-02-22,228.000000,228.500000,225.000000,225.500000,201.420975,4512000
2017-02-23,226.000000,226.500000,223.500000,224.500000,200.527756,5733000
2017-02-24,225.000000,225.500000,223.000000,224.000000,200.081161,7611000
2017-03-01,226.000000,228.000000,224.000000,225.000000,200.974365,7513000
2017-03-02,227.000000,227.500000,222.500000,223.500000,199.634537,7700000
2017-03-03,223.000000,223.500000,218.500000,219.500000,196.061661,7710000
2017-03-06,218.000000,219.000000,216.000000,218.000000,194.721817,5254000
2017-03-07,216.000000,218.000000,216.000000,218.000000,194.721817,4281000
2017-03-08,218.000000,224.000000,218.000000,222.000000,198.294724,8795000
2017-03-09,222.000000,222.000000,218.000000,218.000000,194.721817,4509000
2017-03-10,219.000000,223.000000,216.000000,222.000000,198.294724,5633000
2017-03-13,225.000000,225.000000,220.500000,222.500000,198.741318,5828000
2017-03-14,223.000000,224.000000,221.000000,223.000000,199.187927,5670000
2017-03-15,223.000000,223.000000,220.000000,221.500000,197.848099,4497000
2017-03-16,223.000000,226.000000,222.500000,224.500000,200.527756,5465000
2017-03-17,225.000000,226.000000,224.000000,225.500000,201.420975,5994000
2017-03-20,225.000000,226.000000,224.000000,226.000000,201.867599,4087000
2017-03-21,227.000000,231.500000,226.500000,230.000000,205.440475,11710000
2017-03-22,227.000000,228.000000,225.000000,227.500000,203.207413,4936000
2017-03-23,226.500000,227.500000,223.500000,224.000000,200.081161,5857000
2017-03-24,222.000000,223.500000,222.000000,223.000000,199.187927,3290000
2017-03-27,222.000000,225.000000,221.000000,224.000000,200.081161,3507000
2017-03-28,225.000000,225.000000,221.000000,223.000000,199.187927,3138000
2017-03-29,222.000000,222.500000,218.000000,219.000000,195.615051,7769000
2017-03-30,218.500000,220.500000,218.000000,218.500000,195.168442,3256000
2017-03-31,217.500000,218.500000,214.500000,215.000000,192.042175,7071000
2017-04-05,214.000000,220.000000,214.000000,220.000000,196.508270,6211000
2017-04-06,219.000000,219.500000,216.000000,217.000000,193.828613,4412000
2017-04-07,217.000000,218.500000,215.000000,216.500000,193.382019,3697000
2017-04-10,216.500000,219.000000,216.000000,217.000000,193.828613,3905000
2017-04-11,217.000000,217.000000,212.000000,212.000000,189.362518,4660000
2017-04-12,212.000000,216.000000,212.000000,214.000000,191.148956,4489000
2017-04-13,213.500000,215.500000,213.000000,213.000000,190.255737,3610000
2017-04-14,214.000000,214.500000,212.000000,212.000000,189.362518,2310000
2017-04-17,212.000000,213.500000,210.000000,211.000000,188.469299,2315000
2017-04-18,213.500000,213.500000,210.500000,212.500000,189.809128,3701000
2017-04-19,212.500000,217.500000,212.000000,214.000000,191.148956,5889000
2017-04-20,214.000000,216.500000,213.000000,215.000000,192.042175,3633000
2017-04-21,216.500000,217.000000,214.000000,215.000000,192.042175,2407000
2017-04-24,215.500000,216.000000,214.000000,215.000000,192.042175,1672000
2017-04-25,215.500000,215.500000,214.000000,215.000000,192.042175,4827000
2017-04-26,215.000000,215.000000,212.000000,213.500000,190.702347,5084000
2017-04-27,214.000000,217.500000,214.000000,217.000000,193.828613,3602000
2017-04-28,216.500000,218.000000,215.500000,217.000000,193.828613,3397000
2017-05-02,214.500000,224.000000,214.500000,221.500000,197.848099,11417000
2017-05-03,220.000000,221.000000,217.000000,218.500000,195.168442,4582000
2017-05-04,218.000000,219.000000,216.500000,218.000000,194.721817,2374000
2017-05-05,217.000000,217.500000,216.000000,216.000000,192.935379,1229000
2017-05-08,216.000000,216.000000,212.000000,212.500000,189.809128,4760000
2017-05-09,211.000000,212.500000,208.000000,208.000000,185.789642,5119000
2017-05-10,210.000000,211.000000,206.000000,209.000000,186.682846,4413000
2017-05-11,208.500000,214.500000,208.500000,213.500000,190.702347,6470000
2017-05-12,213.500000,214.500000,211.500000,214.500000,191.595566,4692000
2017-05-15,214.000000,215.000000,213.000000,214.500000,191.595566,3073000
2017-05-16,214.500000,216.000000,211.500000,211.500000,188.915909,5407000
2017-05-17,212.000000,213.500000,211.500000,213.000000,190.255737,3570000
2017-05-18,210.500000,213.500000,210.000000,213.000000,190.255737,4654000
2017-05-19,213.000000,213.000000,212.000000,212.500000,189.809128,1824000
2017-05-22,212.000000,212.000000,208.500000,209.000000,186.682846,4181000
2017-05-23,208.000000,209.000000,208.000000,208.000000,185.789642,4239000
2017-05-24,213.500000,218.500000,212.000000,216.500000,193.382019,15510000
2017-05-25,224.500000,230.500000,221.000000,228.500000,204.100632,23568000
2017-05-26,229.500000,231.000000,227.500000,229.500000,204.993851,12758000
2017-05-31,230.000000,232.000000,229.000000,230.000000,205.440475,11672000
2017-06-01,230.000000,231.000000,227.500000,228.000000,203.654037,5294000
2017-06-02,230.000000,236.000000,229.500000,234.000000,209.013336,11260000
2017-06-03,null,null,null,null,null,null
2017-06-05,238.500000,243.500000,238.000000,243.000000,217.052307,12226000
2017-06-06,246.000000,246.000000,240.000000,245.000000,218.838745,9704000
2017-06-07,245.500000,253.000000,243.000000,252.000000,225.091293,17411000
2017-06-08,249.500000,258.000000,247.500000,254.000000,226.877731,16218000
2017-06-09,252.000000,255.000000,250.500000,250.500000,223.751465,9941000
2017-06-12,247.500000,251.500000,246.000000,248.500000,221.965042,6066000
2017-06-13,248.500000,252.000000,246.500000,247.000000,220.625183,5346000
2017-06-14,248.500000,251.000000,245.500000,250.000000,223.304855,6611000
2017-06-15,249.500000,252.000000,248.500000,251.000000,224.198074,5915000
2017-06-16,249.000000,253.000000,247.000000,253.000000,225.984512,7998000
2017-06-19,253.000000,258.000000,253.000000,255.500000,228.217575,5502000
2017-06-20,256.500000,257.500000,255.000000,257.500000,230.004013,5509000
2017-06-21,260.000000,273.000000,260.000000,269.500000,240.722641,21193000
2017-06-22,272.000000,274.000000,268.000000,271.000000,242.062469,9182000
2017-06-23,269.500000,272.000000,265.500000,265.500000,237.149765,6092000
2017-06-26,264.500000,270.500000,264.000000,269.500000,240.722641,7799000
2017-06-27,270.000000,273.000000,268.000000,270.000000,241.169235,5658000
2017-06-28,267.000000,268.000000,263.000000,264.000000,235.809937,6603000
2017-06-29,267.000000,269.000000,265.500000,267.500000,238.936188,5434000
2017-06-30,263.000000,263.500000,259.000000,260.500000,232.683655,10253000
2017-07-03,263.000000,270.500000,263.000000,267.500000,238.936188,9996000
2017-07-04,266.500000,268.500000,263.500000,263.500000,235.363312,5134000
2017-07-05,263.500000,266.500000,261.500000,265.000000,236.703156,9453000
2017-07-06,258.000000,258.500000,253.000000,253.000000,233.019043,9471000
2017-07-07,251.000000,251.500000,248.500000,250.000000,230.255981,4608000
2017-07-10,251.500000,252.500000,246.000000,247.000000,227.492905,5385000
2017-07-11,249.500000,255.500000,248.000000,254.000000,233.940079,6013000
2017-07-12,254.000000,256.500000,252.500000,254.500000,234.400574,5388000
2017-07-13,255.000000,256.000000,252.000000,252.000000,232.098022,3417000
2017-07-14,254.000000,255.000000,252.500000,254.500000,234.400574,2618000
2017-07-17,256.000000,256.000000,252.500000,254.500000,234.400574,2962000
2017-07-18,254.500000,254.500000,248.500000,251.000000,231.177002,4379000
2017-07-19,252.000000,263.000000,252.000000,261.000000,240.387253,13654000
2017-07-20,261.000000,263.000000,258.000000,259.000000,238.545197,5329000
2017-07-21,259.000000,260.000000,255.500000,255.500000,235.321609,3599000
2017-07-24,253.000000,254.500000,249.000000,253.500000,233.479553,5577000
2017-07-25,253.500000,257.000000,251.000000,256.000000,235.782120,7255000
2017-07-26,259.000000,264.000000,258.000000,259.000000,238.545197,13047000
2017-07-27,259.000000,265.500000,257.000000,263.000000,242.229294,11908000
2017-07-28,263.000000,270.000000,261.000000,266.500000,245.452881,13178000
2017-07-31,265.500000,271.000000,261.000000,266.000000,244.992355,9531000
2017-08-01,278.000000,292.500000,275.000000,292.500000,269.399506,27522000
2017-08-02,300.000000,303.000000,297.500000,300.000000,276.307159,25444000
2017-08-03,296.000000,297.500000,291.000000,291.000000,268.017944,8943000
2017-08-04,292.000000,294.500000,288.000000,290.000000,267.096954,6986000
2017-08-07,290.000000,292.000000,286.500000,289.000000,266.175873,11135000
2017-08-08,286.500000,289.000000,280.000000,287.000000,264.333862,12713000
2017-08-09,282.000000,286.500000,282.000000,284.000000,261.570801,5732000
2017-08-10,284.000000,288.000000,279.000000,280.000000,257.886688,6899000
2017-08-11,279.500000,286.500000,276.000000,286.000000,263.412842,6111000
2017-08-14,285.000000,285.000000,280.000000,280.000000,257.886688,4581000
2017-08-15,281.000000,284.000000,271.000000,271.500000,250.057983,11565000
2017-08-16,272.500000,276.000000,270.000000,273.000000,251.439529,7302000
2017-08-17,274.500000,275.000000,270.500000,272.000000,250.518509,5031000
2017-08-18,266.000000,269.500000,264.500000,267.500000,246.373886,5741000
2017-08-21,266.000000,273.000000,264.000000,272.000000,250.518509,5997487
2017-08-22,272.500000,274.500000,270.000000,270.500000,249.136978,4224979
2017-08-23,276.000000,279.000000,270.500000,271.000000,249.597488,7304257
2017-08-24,270.000000,274.000000,270.000000,273.000000,251.439529,3828042
2017-08-25,272.500000,273.000000,269.000000,269.000000,247.755417,5926124
2017-08-28,270.000000,272.000000,268.000000,271.500000,250.057983,2632943
2017-08-29,269.500000,270.000000,267.000000,267.000000,245.913376,3518006
2017-08-30,270.500000,272.000000,268.000000,268.500000,247.294907,3422299
2017-08-31,271.500000,275.500000,270.500000,270.500000,249.136978,9081408
2017-09-01,274.500000,274.500000,271.000000,272.000000,250.518509,4452924
2017-09-04,270.500000,271.500000,268.500000,271.000000,249.597488,2430050
2017-09-05,272.500000,279.500000,271.000000,279.500000,257.426178,6238464
2017-09-06,278.500000,278.500000,271.000000,271.500000,250.057983,7551773
2017-09-07,271.500000,277.500000,271.500000,272.500000,250.979004,5622648
2017-09-08,275.500000,276.000000,271.000000,274.500000,252.821045,5445804
2017-09-11,276.000000,279.500000,275.000000,279.000000,256.965698,6872066
2017-09-12,282.000000,283.000000,275.000000,275.500000,253.742081,6680350
2017-09-13,277.000000,277.500000,273.000000,275.000000,253.281601,4256271
2017-09-14,272.500000,294.500000,272.500000,287.000000,264.333862,17341006
2017-09-15,294.000000,294.500000,290.000000,292.000000,268.938965,13364831
2017-09-18,299.500000,302.000000,292.500000,292.500000,269.399506,7120717
2017-09-19,295.500000,297.500000,292.000000,293.000000,269.860016,6135117
2017-09-20,292.000000,294.000000,282.500000,290.000000,267.096954,8499483
2017-09-21,285.000000,294.500000,285.000000,293.500000,270.320526,6051869
2017-09-22,293.500000,294.500000,286.000000,286.000000,263.412842,4793035
2017-09-25,286.000000,290.000000,281.000000,285.500000,262.952332,4673144
2017-09-26,285.500000,289.000000,282.000000,282.000000,259.728760,3600978
2017-09-27,285.000000,290.000000,284.500000,287.500000,264.794403,6917649
2017-09-28,289.000000,294.000000,288.000000,291.000000,268.017944,8607612
2017-09-29,290.000000,291.000000,284.500000,284.500000,262.031311,7326675
2017-10-02,293.000000,293.500000,287.500000,288.000000,265.254883,4691717
2017-10-03,289.000000,289.500000,285.500000,288.000000,265.254883,4003475
2017-10-05,290.000000,290.500000,284.500000,285.000000,262.491791,5068194
2017-10-06,289.000000,295.000000,288.000000,291.000000,268.017944,10976211
2017-10-11,298.000000,306.500000,296.000000,306.000000,281.833313,18218715
2017-10-12,308.000000,309.000000,303.000000,303.500000,279.530762,16332612
2017-10-13,309.000000,322.000000,308.000000,322.000000,296.569672,25082732
2017-10-16,320.500000,330.000000,318.000000,326.000000,300.253815,18159999
2017-10-17,326.000000,327.000000,320.500000,321.000000,295.648682,8698007
2017-10-18,321.000000,322.000000,312.500000,314.500000,289.662048,8309166
2017-10-19,317.000000,323.500000,316.000000,316.500000,291.504059,7519592
2017-10-20,316.500000,319.500000,313.000000,313.000000,288.280487,7447318
2017-10-23,321.000000,322.500000,318.500000,320.500000,295.188202,6564806
2017-10-24,318.500000,322.500000,315.000000,321.500000,296.109192,4263073
2017-10-25,328.000000,334.000000,326.000000,328.000000,302.095825,11984238
2017-10-26,327.000000,339.500000,326.000000,338.500000,311.766571,9927715
2017-10-27,338.500000,346.000000,330.000000,330.000000,303.937897,12505057
2017-10-30,335.000000,337.000000,326.500000,334.500000,308.082489,7630413
2017-10-31,336.000000,350.000000,333.000000,342.500000,315.450684,14831751
2017-11-01,350.500000,350.500000,338.000000,338.000000,311.306091,13411322
2017-11-02,337.500000,344.000000,336.000000,336.000000,309.464020,6780834
2017-11-03,338.000000,341.500000,332.000000,335.000000,308.543030,8807838
2017-11-06,331.500000,332.500000,323.000000,328.000000,302.095825,13130766
2017-11-07,330.000000,338.500000,330.000000,337.500000,310.845581,7730251
2017-11-08,337.000000,339.000000,332.000000,336.500000,309.924530,4448375
2017-11-09,336.500000,341.000000,328.000000,331.000000,304.858917,5387287
2017-11-10,323.000000,326.000000,307.500000,326.000000,300.253815,15697597
2017-11-13,323.500000,324.500000,317.500000,317.500000,292.425110,6588631
2017-11-14,326.000000,332.500000,322.000000,326.000000,300.253815,8063450
2017-11-15,323.000000,325.000000,319.000000,322.000000,296.569672,5776318
2017-11-16,322.000000,325.000000,319.500000,320.500000,295.188202,4947048
2017-11-17,327.000000,330.000000,325.000000,329.500000,303.477386,6854773
2017-11-20,334.000000,334.000000,319.000000,320.000000,294.727631,6000173
2017-11-21,320.500000,323.500000,316.000000,322.000000,296.569672,6266273
2017-11-22,324.000000,332.000000,322.500000,327.000000,301.174835,7402234
2017-11-23,331.500000,333.500000,326.500000,327.000000,301.174835,4104085
2017-11-24,330.000000,330.000000,324.000000,326.000000,300.253815,3238485
2017-11-27,328.000000,331.000000,324.500000,330.500000,304.398376,3919596
2017-11-28,337.000000,337.000000,328.500000,331.000000,304.858917,7460233
2017-11-29,334.500000,336.500000,332.000000,334.500000,308.082489,4474461
2017-11-30,336.000000,336.500000,318.500000,326.000000,300.253815,9772780
2017-12-01,326.500000,329.000000,312.000000,315.000000,290.122559,7919572
2017-12-04,315.000000,320.500000,315.000000,320.000000,294.727631,4552823
2017-12-05,318.000000,320.000000,315.000000,318.000000,292.885590,2998874
2017-12-06,318.000000,318.000000,286.500000,286.500000,263.873352,17346883
2017-12-07,289.000000,293.000000,284.500000,287.500000,264.794403,11079895
2017-12-08,291.000000,297.500000,287.500000,296.000000,272.623077,7051528
2017-12-11,297.500000,301.500000,296.000000,299.500000,275.846649,3470565
2017-12-12,299.500000,300.000000,291.000000,296.000000,272.623077,3935176
2017-12-13,298.000000,299.000000,291.000000,291.000000,268.017944,4712816
2017-12-14,291.500000,295.500000,289.000000,289.500000,266.636444,4395536
2017-12-15,287.500000,289.000000,276.000000,285.000000,262.491791,12426779
2017-12-18,285.000000,289.000000,280.000000,287.500000,264.794403,5170946
2017-12-19,289.000000,294.000000,287.500000,294.000000,270.781036,5989588
2017-12-20,294.000000,294.000000,288.000000,292.500000,269.399506,2430748
2017-12-21,293.000000,296.000000,290.000000,290.000000,267.096954,2601721
2017-12-22,292.500000,293.500000,289.000000,290.500000,267.557434,2119223
2017-12-25,291.000000,291.500000,286.000000,287.000000,264.333862,1436728
2017-12-26,287.500000,288.000000,277.000000,280.000000,257.886688,5960186
2017-12-27,280.000000,283.500000,276.500000,283.000000,260.649750,4375518
2017-12-28,281.000000,287.500000,281.000000,286.000000,263.412842,4585851
2017-12-29,288.500000,294.000000,287.000000,294.000000,270.781036,5105493
2018-01-02,293.000000,293.500000,289.000000,291.500000,268.478485,2537800
2018-01-03,295.000000,302.500000,295.000000,300.500000,276.767700,8196202
2018-01-04,301.000000,307.000000,298.000000,307.000000,282.754333,6783498
2018-01-05,310.000000,310.000000,297.000000,300.000000,276.307159,4965501
2018-01-08,304.000000,306.000000,296.000000,298.000000,274.465149,4142031
2018-01-09,297.000000,304.000000,296.000000,304.000000,279.991302,5147465
2018-01-10,304.500000,311.000000,302.000000,309.500000,285.056915,6727283
2018-01-11,309.500000,309.500000,302.500000,306.000000,281.833313,3775458
2018-01-12,309.000000,311.500000,307.000000,309.500000,285.056915,4794414
2018-01-15,312.000000,313.000000,308.500000,313.000000,288.280487,4350414
2018-01-16,311.000000,314.000000,309.000000,312.000000,287.359467,3804847
2018-01-17,308.000000,308.000000,303.500000,306.500000,282.293854,5779149
2018-01-18,308.500000,321.500000,307.000000,319.500000,294.267120,8785766
2018-01-19,321.000000,321.000000,314.000000,319.000000,293.806641,7447305
2018-01-22,317.000000,319.000000,312.000000,319.000000,293.806641,5523851
2018-01-23,318.500000,323.500000,317.000000,318.000000,292.885590,10049361
2018-01-24,315.000000,316.000000,307.500000,307.500000,283.214844,7768626
2018-01-25,308.000000,317.000000,305.500000,305.500000,281.372772,8777131
2018-01-26,300.500000,308.500000,300.500000,308.000000,283.675354,7022277
2018-01-29,314.000000,314.000000,307.000000,308.000000,283.675354,4417172
2018-01-30,305.500000,305.500000,298.500000,299.000000,275.386139,6738505
2018-01-31,295.000000,304.000000,295.000000,299.000000,275.386139,7733732
2018-02-01,310.000000,311.000000,306.500000,307.000000,282.754333,13138201
2018-02-02,304.000000,306.500000,301.500000,304.500000,280.451782,5242656
2018-02-05,295.000000,301.000000,295.000000,299.000000,275.386139,5583969
2018-02-06,290.000000,292.000000,279.000000,286.500000,263.873352,11116800
2018-02-07,292.500000,295.000000,284.500000,284.500000,262.031311,7676256
2018-02-08,285.000000,288.500000,283.000000,286.000000,263.412842,4649916
2018-02-09,272.500000,286.000000,270.000000,283.000000,260.649750,8477304
2018-02-12,286.500000,289.000000,283.000000,285.000000,262.491791,5525043
2018-02-21,293.500000,304.500000,292.000000,304.500000,280.451782,11124413
2018-02-22,300.000000,306.000000,298.500000,302.000000,278.149231,6376415
2018-02-23,300.000000,302.000000,299.500000,300.500000,276.767700,6134549
2018-02-26,304.500000,304.500000,296.500000,296.500000,273.083588,3613576
2018-02-27,302.000000,307.000000,301.000000,301.000000,277.228210,7542774
2018-03-01,301.000000,302.500000,294.500000,299.500000,275.846649,9324203
2018-03-02,296.000000,307.000000,296.000000,302.500000,278.609741,11009432
2018-03-05,302.500000,303.000000,295.000000,295.000000,271.702057,6953028
2018-03-06,299.000000,303.000000,296.500000,301.000000,277.228210,7629162
2018-03-07,297.500000,307.500000,297.500000,300.000000,276.307159,10376719
2018-03-08,304.000000,309.500000,302.500000,309.500000,285.056915,11617109
2018-03-09,309.500000,312.500000,307.500000,310.500000,285.977936,6950746
2018-03-12,312.000000,322.500000,311.500000,317.000000,291.964569,12539320
2018-03-13,317.000000,320.500000,317.000000,319.000000,293.806641,10215713
2018-03-14,319.000000,319.000000,313.500000,313.500000,288.740997,6017705
2018-03-15,313.500000,321.000000,313.500000,318.000000,292.885590,8616499
2018-03-16,322.000000,322.500000,317.000000,317.000000,291.964569,12301493
2018-03-19,321.500000,344.000000,320.500000,334.000000,307.621979,18084889
2018-03-20,335.000000,344.000000,335.000000,342.500000,315.450684,16137222
2018-03-21,348.000000,348.000000,335.000000,336.000000,309.464020,12857200
2018-03-22,339.000000,342.000000,335.000000,336.000000,309.464020,5677495
2018-03-23,324.000000,334.000000,323.000000,328.000000,302.095825,6414475
2018-03-26,328.500000,347.500000,328.000000,347.000000,319.595276,11777725
2018-03-27,343.000000,345.000000,334.000000,342.500000,315.450684,12445408
2018-03-28,338.000000,341.500000,333.000000,333.000000,306.700958,6333805
2018-03-29,337.500000,341.000000,331.000000,331.000000,304.858917,6376204
2018-03-30,339.000000,346.500000,338.500000,340.000000,313.148132,10060735
2018-04-02,343.500000,343.500000,336.000000,336.500000,309.924530,3080504
2018-04-03,333.500000,334.000000,326.500000,328.000000,302.095825,7879106
2018-04-09,331.000000,333.000000,327.500000,327.500000,301.635315,6830784
2018-04-10,330.000000,331.000000,326.000000,327.000000,301.174835,4614776
2018-04-11,330.000000,343.000000,329.500000,339.000000,312.227081,9473560
2018-04-12,339.500000,342.000000,330.500000,331.500000,305.319427,5856142
2018-04-13,335.000000,338.000000,334.000000,336.000000,309.464020,4800170
2018-04-16,340.000000,346.000000,338.500000,342.000000,314.990173,7684952
2018-04-17,345.000000,345.000000,336.000000,340.000000,313.148132,5928455
2018-04-18,345.000000,373.000000,345.000000,362.000000,333.410675,25903106
2018-04-19,370.000000,374.500000,357.500000,360.500000,332.029114,16688689
2018-04-20,357.000000,362.000000,351.000000,354.500000,326.502991,9243973
2018-04-23,356.000000,363.000000,350.500000,350.500000,322.818878,8170123
2018-04-24,352.000000,354.000000,330.000000,341.500000,314.529663,10638684
2018-04-25,338.500000,346.000000,334.500000,337.000000,310.385071,7676548
2018-04-26,341.000000,344.500000,321.000000,323.500000,297.951233,12585799
2018-04-27,337.000000,339.500000,325.500000,339.500000,312.687622,8263068
2018-04-30,328.000000,341.000000,327.000000,340.000000,313.148132,10315708
2018-05-02,341.500000,343.000000,330.000000,331.000000,304.858917,8872980
2018-05-03,328.000000,329.000000,312.000000,320.000000,294.727631,12988126
2018-05-04,315.000000,328.000000,315.000000,325.500000,299.793274,5703448
2018-05-07,332.000000,332.500000,317.000000,318.500000,293.346130,7252344
2018-05-08,319.000000,326.000000,319.000000,325.000000,299.332764,5086816
2018-05-09,325.500000,330.500000,322.500000,328.000000,302.095825,4851243
2018-05-10,328.000000,331.500000,326.000000,329.500000,303.477386,4467038
2018-05-11,329.500000,330.500000,317.000000,319.500000,294.267120,8255872
2018-05-14,325.000000,326.000000,318.000000,320.000000,294.727631,5333227
2018-05-15,324.000000,324.000000,318.500000,319.000000,293.806641,3385594
2018-05-16,320.000000,322.000000,315.000000,319.000000,293.806641,3594624
2018-05-17,318.500000,318.500000,307.000000,310.000000,285.517395,8766504
2018-05-18,311.500000,315.000000,307.000000,313.000000,288.280487,5357335
2018-05-21,315.500000,317.000000,313.500000,314.000000,289.201477,3005338
2018-05-22,315.000000,322.000000,313.000000,320.500000,295.188202,6695276
2018-05-23,323.000000,323.000000,317.500000,320.000000,294.727631,6434676
2018-05-24,323.000000,323.000000,318.000000,322.000000,296.569672,3680555
2018-05-25,322.000000,326.500000,319.000000,324.000000,298.411743,4871678
2018-05-28,324.000000,325.500000,318.500000,318.500000,293.346130,3884905
2018-05-29,319.000000,319.500000,315.000000,315.000000,290.122559,2389488
2018-05-30,312.500000,313.500000,310.000000,310.000000,285.517395,4860062
2018-05-31,313.000000,313.000000,308.500000,311.500000,286.898926,9847970
2018-06-01,313.500000,319.000000,313.000000,319.000000,293.806641,3291068
2018-06-04,319.500000,330.500000,319.500000,329.500000,303.477386,8387494
2018-06-05,330.500000,330.500000,324.500000,325.000000,299.332764,3675678
2018-06-06,329.500000,334.000000,327.000000,331.000000,304.858917,5458800
2018-06-07,331.000000,332.000000,328.000000,331.000000,304.858917,3642395
2018-06-08,329.000000,330.000000,326.500000,330.000000,303.937897,3650689
2018-06-11,331.000000,334.500000,330.500000,332.500000,306.240448,3276621
2018-06-12,329.000000,330.500000,323.000000,324.000000,298.411743,3746024
2018-06-13,322.500000,326.000000,320.500000,320.500000,295.188202,3460873
2018-06-14,320.000000,322.500000,315.000000,315.000000,290.122559,3719428
2018-06-15,316.000000,318.500000,312.500000,315.000000,290.122559,5146049
2018-06-19,311.500000,318.000000,311.000000,312.000000,287.359467,4618793
2018-06-20,312.000000,313.000000,309.000000,310.000000,285.517395,5514714
2018-06-21,312.000000,313.500000,310.500000,312.000000,287.359467,3846807
2018-06-22,310.000000,311.000000,308.000000,310.500000,285.977936,3055482
2018-06-25,307.000000,311.000000,307.000000,310.000000,285.517395,2755202
2018-06-26,305.000000,305.500000,293.000000,296.500000,273.083588,10955073
2018-06-27,297.000000,302.000000,296.000000,296.500000,273.083588,6254777
2018-06-28,295.000000,299.000000,292.000000,297.000000,273.544098,4398790
2018-06-29,298.500000,302.000000,298.500000,300.000000,276.307159,4915252
2018-07-02,301.000000,312.500000,301.000000,305.000000,280.912292,5731591
2018-07-03,305.000000,309.000000,303.000000,304.500000,280.451782,3859712
2018-07-04,303.500000,306.500000,297.000000,298.000000,274.465149,3724168
2018-07-05,295.000000,295.000000,280.500000,281.500000,259.268250,9890612
2018-07-06,282.000000,288.000000,282.000000,285.000000,262.491791,9758208
2018-07-09,278.000000,279.500000,271.000000,272.500000,260.105499,6556647
2018-07-10,274.500000,280.000000,274.000000,280.000000,267.264374,4572871
2018-07-11,277.000000,278.500000,273.500000,276.000000,263.446320,3684846
2018-07-12,276.000000,285.000000,276.000000,283.000000,270.127930,4540240
2018-07-13,281.500000,286.000000,281.000000,285.000000,272.036957,3278038
2018-07-16,285.000000,286.500000,282.500000,282.500000,269.650665,1847940
2018-07-17,283.000000,287.500000,283.000000,285.500000,272.514221,3209658
2018-07-18,287.000000,288.500000,281.000000,281.000000,268.218903,4952897
2018-07-19,283.500000,284.500000,281.500000,284.000000,271.082458,2521955
2018-07-20,282.000000,284.000000,280.000000,280.000000,267.264374,3062839
2018-07-23,278.500000,278.500000,271.000000,271.500000,259.151001,10295269
2018-07-24,270.000000,270.000000,254.000000,255.000000,243.401489,18761099
2018-07-25,255.000000,264.000000,254.000000,262.500000,250.560364,7951621
2018-07-26,259.000000,263.000000,259.000000,263.000000,251.037628,6681232
2018-07-27,263.000000,271.500000,263.000000,267.500000,255.332932,7011218
2018-07-30,263.500000,265.000000,258.500000,260.000000,248.174072,6547869
2018-07-31,256.000000,257.000000,250.000000,254.000000,242.446976,11840789
2018-08-01,265.000000,277.500000,265.000000,275.000000,262.491821,15825338
2018-08-02,276.000000,277.000000,269.000000,269.000000,256.764709,9247991
2018-08-03,272.000000,274.000000,271.000000,274.000000,261.537292,4041440
2018-08-06,273.500000,274.000000,270.000000,273.000000,260.582764,2324777
2018-08-07,273.000000,278.000000,271.500000,275.500000,262.969055,5155603
2018-08-08,277.000000,278.000000,275.000000,277.500000,264.878113,4605097
2018-08-09,276.000000,276.500000,272.000000,275.000000,262.491821,3245805
2018-08-10,272.500000,276.500000,272.500000,274.500000,262.014557,1925377
2018-08-13,265.000000,268.500000,258.000000,263.500000,251.514877,5137482
2018-08-14,263.500000,267.000000,263.500000,265.000000,252.946655,2505500
2018-08-15,263.500000,264.000000,260.000000,260.000000,248.174072,2342251
2018-08-16,250.000000,253.000000,246.000000,247.500000,236.242630,12296116
2018-08-17,250.500000,252.500000,246.000000,247.000000,235.765366,7505316
2018-08-20,249.500000,249.500000,244.000000,247.000000,235.765366,5106423
2018-08-21,246.000000,247.000000,245.000000,245.500000,234.333588,3879372
2018-08-22,247.000000,249.500000,244.000000,247.500000,236.242630,6912322
2018-08-23,248.000000,253.000000,248.000000,253.000000,241.492462,5146562
2018-08-24,253.000000,253.000000,247.000000,250.000000,238.628922,2873118
2018-08-27,248.500000,249.000000,245.500000,247.500000,236.242630,3028194
2018-08-28,247.500000,256.000000,247.500000,252.000000,240.537949,10553025
2018-08-29,254.500000,256.500000,253.000000,256.000000,244.356018,5288321
2018-08-30,257.000000,258.500000,255.000000,256.000000,244.356018,4274480
2018-08-31,255.000000,255.000000,248.500000,251.500000,240.060699,5802520
2018-09-03,252.500000,253.000000,249.000000,249.500000,238.151657,2545530
2018-09-04,250.000000,255.000000,250.000000,253.500000,241.969727,4155461
2018-09-05,253.500000,256.000000,252.000000,254.000000,242.446976,3409310
2018-09-06,252.500000,257.000000,250.000000,255.000000,243.401489,3895939
2018-09-07,253.000000,254.500000,245.500000,248.000000,236.719894,6183361
2018-09-10,249.000000,251.000000,238.000000,242.500000,231.470062,6448148
2018-09-11,246.000000,247.000000,241.000000,244.000000,232.901810,4864726
2018-09-12,246.500000,246.500000,242.000000,244.000000,232.901810,3333026
2018-09-13,245.500000,245.500000,242.000000,242.000000,230.992783,3132346
